TransactionID,UserID,ProductCategory,PaymentMethod,TransactionAmount,ShippingAddressChanged,IsHighRiskCountry,NumPrevTransactions,DeviceType,UsedVPN,SessionDuration,IsFraud
3181,6634,Beauty,Debit Card,10.17,No,No,29,Desktop,Yes,234.75,No
3182,9575,Clothing,Debit Card,25.68,No,Yes,13,Desktop,No,319.52,No
3183,6810,Electronics,Credit Card,227.99,No,No,49,Mobile,Yes,372.75,No
3184,9533,Clothing,UPI,389.67,No,No,67,Desktop,No,440.9,No
3185,6934,Clothing,Debit Card,104.32,No,No,0,Mobile,No,480.6,No
3186,4109,Sports,Credit Card,248.68,Yes,No,60,Tablet,No,263.61,No
3187,5082,Beauty,Net Banking,102.93,No,No,2,Mobile,No,418.97,No
3188,4240,Sports,UPI,3.38,No,No,49,Desktop,No,319.8,No
3189,7028,Home,Wallet,573.3,No,No,60,Mobile,Yes,574.32,No
3190,2849,Clothing,Net Banking,10.42,No,No,35,Desktop,No,410.04,No
3191,9497,Home,Credit Card,114.77,Yes,No,3,Tablet,No,282.25,No
3192,3749,Sports,Net Banking,29.15,No,Yes,42,Desktop,Yes,220.69,Yes
3193,7680,Beauty,Wallet,49.75,No,No,13,Desktop,No,37.34,No
3194,1205,Sports,Net Banking,103.83,No,No,88,Desktop,No,367.47,No
3195,8352,Beauty,Credit Card,57.36,Yes,No,66,Desktop,No,400.84,No
3196,5591,Beauty,Wallet,28.84,No,No,6,Desktop,No,374.55,No
3197,4450,Electronics,Wallet,40.71,No,No,7,Desktop,No,64.66,No
3198,8214,Clothing,Net Banking,41.79,No,No,43,Mobile,No,174.2,No
3199,4811,Sports,Wallet,320.21,No,No,63,Tablet,No,348.08,No
3200,6141,Beauty,Net Banking,160.25,No,No,6,Mobile,No,478.55,No
3201,9501,Sports,UPI,61.35,No,No,47,Tablet,No,294.44,No
3202,3708,Sports,Wallet,22.29,No,No,61,Mobile,No,409.15,No
3203,2991,Beauty,Net Banking,166.61,No,No,24,Tablet,Yes,196.56,No
3204,9463,Home,UPI,17.1,No,No,80,Tablet,No,320.71,No
3205,4273,Clothing,Wallet,23.63,No,No,89,Mobile,No,272.53,No
3206,5538,Clothing,UPI,45.57,No,No,67,Mobile,Yes,418.76,No
3207,9712,Electronics,Wallet,212.32,No,No,63,Tablet,No,246.02,No
3208,4722,Electronics,Credit Card,14.13,No,No,17,Desktop,Yes,467.7,No
3209,4551,Electronics,Credit Card,13.04,No,No,3,Tablet,No,269.23,No
3210,3832,Clothing,Net Banking,68.12,No,No,16,Desktop,No,193.01,No
3211,6679,Home,Debit Card,32.35,No,No,46,Tablet,No,196.37,No
3212,7579,Clothing,Credit Card,84.1,No,No,80,Desktop,No,237.76,No
3213,1152,Clothing,Debit Card,60.08,No,No,44,Mobile,No,337.06,No
3214,6754,Clothing,UPI,57.09,No,No,88,Mobile,No,239,No
3215,3800,Clothing,UPI,11.88,No,No,57,Desktop,No,217.95,No
3216,6310,Home,Debit Card,15.2,No,No,2,Desktop,No,388.98,No
3217,3610,Electronics,Net Banking,172.08,No,Yes,11,Desktop,No,-21.12,No
3218,2104,Sports,Wallet,217.05,No,No,90,Desktop,No,257.01,No
3219,8361,Electronics,Debit Card,26.75,No,No,16,Mobile,No,166.58,No
3220,5199,Electronics,Debit Card,12.04,No,No,21,Tablet,No,213.14,No
3221,4854,Sports,Debit Card,5.49,No,Yes,38,Mobile,No,324.37,No
3222,8263,Clothing,Debit Card,93.73,No,No,38,Tablet,No,279.48,No
3223,2914,Home,Debit Card,125.65,Yes,Yes,99,Mobile,Yes,270.44,Yes
3224,8365,Home,Net Banking,46.65,No,No,15,Desktop,Yes,418.95,No
3225,4072,Electronics,Credit Card,113.84,Yes,Yes,50,Mobile,No,298.64,Yes
3226,1406,Sports,Wallet,124.81,No,No,28,Mobile,Yes,480.61,No
3227,1166,Beauty,Credit Card,273.86,No,No,77,Desktop,Yes,371.22,No
3228,1508,Clothing,Debit Card,6.71,No,No,70,Desktop,No,203.33,No
3229,2661,Electronics,Credit Card,21.36,No,No,40,Mobile,No,493.41,No
3230,4664,Home,Net Banking,7.1,No,No,56,Mobile,No,327.81,No
3231,4489,Sports,UPI,202.49,No,No,27,Tablet,No,487.17,No
3232,1680,Sports,Credit Card,157.3,No,No,76,Tablet,No,273.39,No
3233,3524,Electronics,Wallet,85.48,No,No,79,Mobile,No,327.22,No
3234,3120,Beauty,Net Banking,8.74,No,No,20,Tablet,Yes,343.21,No
3235,6260,Home,UPI,31.93,No,No,3,Desktop,No,283.19,No
3236,5357,Electronics,Net Banking,35.34,No,No,98,Mobile,No,427.19,No
3237,2363,Beauty,Debit Card,82.27,Yes,No,14,Mobile,No,493.26,No
3238,3292,Sports,UPI,29.85,No,No,52,Tablet,No,70.66,No
3239,2538,Clothing,Wallet,7.58,No,No,89,Mobile,No,381.48,No
3240,4408,Home,UPI,131.22,No,No,45,Mobile,No,210.55,No
3241,8742,Home,Wallet,35.54,No,No,6,Desktop,Yes,40.72,No
3242,9752,Beauty,Debit Card,60.22,No,Yes,17,Mobile,No,351.7,No
3243,2903,Electronics,Wallet,13.66,No,No,88,Tablet,No,351.93,No
3244,1174,Sports,Net Banking,162.23,No,No,20,Desktop,No,368.01,No
3245,3230,Beauty,Credit Card,83.36,No,No,7,Tablet,Yes,337.1,No
3246,5287,Clothing,Net Banking,231.86,No,No,58,Mobile,No,387.5,No
3247,5160,Clothing,Net Banking,68.41,Yes,No,19,Tablet,No,239.7,No
3248,8106,Clothing,UPI,283.75,No,No,81,Tablet,No,326.33,No
3249,4171,Beauty,Debit Card,222.44,Yes,No,82,Desktop,No,369.82,No
3250,2567,Sports,Credit Card,85.91,No,No,66,Mobile,No,435.3,No
3251,2151,Home,Wallet,271.65,Yes,No,54,Desktop,Yes,304.38,No
3252,8619,Electronics,UPI,39.02,No,No,61,Mobile,Yes,278.62,No
3253,7033,Home,Debit Card,45.51,No,No,17,Desktop,Yes,294.48,No
3254,9560,Sports,Credit Card,4.65,No,No,90,Mobile,No,180.64,No
3255,5946,Home,Net Banking,88.97,No,No,78,Desktop,No,376.96,No
3256,9234,Beauty,Debit Card,127.99,No,No,55,Mobile,Yes,154.27,No
3257,2907,Clothing,Debit Card,148.51,No,No,84,Desktop,No,339.1,No
3258,4490,Sports,Debit Card,16.23,No,No,21,Tablet,No,308.46,No
3259,3535,Sports,Net Banking,58.73,No,No,7,Desktop,No,144.9,No
3260,5173,Home,Wallet,19.46,No,No,10,Tablet,No,150.61,No
3261,2293,Beauty,UPI,108.51,No,No,11,Desktop,No,214.63,No
3262,5769,Home,Wallet,17.19,No,No,47,Tablet,Yes,265.61,No
3263,5796,Home,Credit Card,234.51,No,No,62,Mobile,Yes,448.05,No
3264,7871,Sports,UPI,26.22,No,No,26,Tablet,No,288.93,No
3265,3972,Home,Credit Card,34.45,No,No,34,Mobile,No,354.65,No
3266,4922,Clothing,Net Banking,190.32,No,No,1,Tablet,No,426.66,No
3267,5997,Home,Wallet,61.34,No,No,98,Mobile,No,407.32,No
3268,8032,Clothing,Debit Card,2.43,No,No,94,Tablet,Yes,299.29,No
3269,1992,Sports,UPI,68.24,No,No,7,Desktop,No,229.45,No
3270,9112,Beauty,Debit Card,8.83,No,Yes,19,Mobile,No,349.89,No
3271,6287,Clothing,Credit Card,422.3,No,No,7,Mobile,No,231.44,No
3272,3240,Beauty,Debit Card,88.7,No,No,62,Tablet,No,481.48,No
3273,2476,Beauty,Debit Card,29.64,No,No,67,Desktop,No,386.78,No
3274,7426,Clothing,Net Banking,82.95,No,No,30,Mobile,No,320.87,No
3275,1389,Sports,Net Banking,8,No,No,31,Mobile,No,351.27,No
3276,1999,Electronics,Wallet,160.89,No,No,12,Desktop,No,317.83,No
3277,2855,Beauty,Credit Card,259.47,No,No,85,Desktop,No,263.17,No
3278,9125,Beauty,Net Banking,207.5,No,No,25,Desktop,Yes,349.86,No
3279,9850,Sports,Net Banking,41.82,No,No,80,Mobile,No,275.71,No
3280,3763,Sports,Wallet,39.42,No,No,28,Tablet,No,493.67,No
3281,4663,Home,UPI,3.57,No,No,90,Tablet,No,230.73,No
3282,5986,Sports,Wallet,105.38,No,No,85,Mobile,No,350.88,No
3283,2481,Beauty,Debit Card,76.55,Yes,No,17,Mobile,Yes,221.73,No
3284,8256,Clothing,Debit Card,61.5,Yes,Yes,68,Mobile,No,220.68,Yes
3285,4731,Electronics,Net Banking,238.2,No,No,11,Mobile,No,121.39,No
3286,8262,Home,Net Banking,18.38,No,No,1,Desktop,Yes,341.15,No
3287,1451,Clothing,Wallet,0.97,No,No,41,Mobile,No,246.75,No
3288,4093,Electronics,Wallet,7.61,No,No,6,Mobile,No,408.34,No
3289,1882,Electronics,Credit Card,25.28,No,No,46,Mobile,Yes,341.33,No
3290,5408,Electronics,Debit Card,3.39,No,No,89,Desktop,Yes,314.82,No
3291,5068,Clothing,Wallet,69.89,Yes,No,53,Desktop,No,158.95,No
3292,4277,Home,UPI,37.7,No,No,14,Desktop,No,358.49,No
3293,9566,Home,Credit Card,19.9,No,No,57,Mobile,No,233.79,No
3294,8951,Electronics,Wallet,138.66,No,No,32,Desktop,No,156.72,No
3295,5690,Clothing,Net Banking,22.87,No,No,66,Mobile,Yes,343.05,No
3296,5595,Electronics,Wallet,116.35,No,No,62,Mobile,No,174.17,No
3297,5559,Sports,Net Banking,42.97,No,No,47,Tablet,No,90.89,No
3298,8291,Home,Net Banking,71.71,No,No,65,Desktop,No,429.71,No
3299,9160,Beauty,Debit Card,271.61,No,No,80,Tablet,No,243.93,No
3300,1112,Electronics,Debit Card,3.81,No,No,64,Tablet,No,125.55,No
3301,6131,Sports,Wallet,69.37,No,No,35,Desktop,No,203.74,No
3302,4197,Home,Wallet,192.7,No,No,16,Desktop,No,227.89,No
3303,1139,Clothing,UPI,88.67,No,No,1,Tablet,Yes,414.42,No
3304,2424,Home,Credit Card,32.42,No,No,32,Mobile,Yes,133.7,No
3305,3949,Clothing,Credit Card,50.7,No,No,92,Tablet,No,166.11,No
3306,4168,Clothing,Wallet,114.03,No,No,5,Desktop,Yes,398.04,No
3307,9708,Electronics,Debit Card,221.47,No,No,42,Mobile,No,255.03,No
3308,7043,Electronics,UPI,4.19,No,No,99,Tablet,Yes,322.8,No
3309,7989,Home,Credit Card,7.42,Yes,No,87,Tablet,No,250.91,No
3310,8236,Sports,Wallet,39.31,No,No,10,Tablet,No,502.06,No
3311,7261,Home,Debit Card,26.5,No,No,4,Desktop,No,171.03,No
3312,1887,Beauty,Debit Card,30.78,No,No,29,Tablet,No,328.21,No
3313,4104,Clothing,Debit Card,25.01,No,No,9,Desktop,Yes,450.3,No
3314,1049,Clothing,Net Banking,21.79,No,No,90,Mobile,No,262.5,No
3315,4951,Electronics,Debit Card,14,No,No,90,Mobile,Yes,224.62,No
3316,4560,Sports,Wallet,271.74,No,Yes,23,Tablet,No,376.71,No
3317,1018,Electronics,UPI,15.57,No,No,58,Desktop,No,400.41,No
3318,5821,Beauty,Wallet,22.87,No,Yes,66,Tablet,Yes,220.01,Yes
3319,7340,Home,Debit Card,28.27,No,No,60,Mobile,No,446.22,No
3320,9058,Home,UPI,270.33,No,No,25,Desktop,No,305.12,No
3321,3606,Sports,Credit Card,140.94,Yes,No,38,Mobile,No,350.88,No
3322,8846,Electronics,Credit Card,155.92,No,No,81,Mobile,No,448.83,No
3323,9643,Electronics,Wallet,11.07,Yes,Yes,2,Desktop,No,376.88,Yes
3324,7432,Beauty,UPI,180.98,No,Yes,37,Desktop,No,299.98,No
3325,4765,Home,Wallet,52.46,No,No,41,Desktop,No,232.84,No
3326,3438,Electronics,UPI,30.49,No,Yes,47,Tablet,No,570.85,No
3327,7358,Sports,UPI,85.74,No,No,88,Tablet,Yes,221.1,No
3328,9319,Home,Wallet,172.7,No,No,12,Desktop,No,331.81,No
3329,6941,Beauty,UPI,150.8,No,No,88,Desktop,No,351,No
3330,8644,Sports,Debit Card,220.73,No,No,87,Tablet,No,355.73,No
3331,5855,Clothing,UPI,263.29,No,No,55,Desktop,No,512.8,No
3332,7547,Beauty,UPI,27.2,No,No,58,Mobile,No,304.76,No
3333,8196,Sports,Wallet,55.14,No,No,62,Desktop,No,290.49,No
3334,6911,Electronics,Credit Card,1.47,No,No,79,Tablet,No,455.23,No
3335,7481,Clothing,Net Banking,211.46,Yes,No,42,Desktop,Yes,286.41,No
3336,3761,Beauty,UPI,16.79,No,No,74,Desktop,No,387.6,No
3337,5456,Electronics,Net Banking,197.67,No,No,56,Mobile,No,319.44,No
3338,7361,Clothing,UPI,39.96,No,No,20,Desktop,No,392.1,No
3339,6693,Home,Wallet,45.91,No,No,94,Tablet,No,372.54,No
3340,6788,Electronics,Wallet,3.99,No,No,53,Tablet,No,259.69,No
3341,1201,Sports,UPI,39.58,No,No,78,Mobile,No,115.6,No
3342,7160,Beauty,Wallet,219.25,No,No,52,Mobile,No,132.61,No
3343,1517,Clothing,Wallet,2.59,No,No,44,Tablet,No,115.96,No
3344,8737,Electronics,UPI,52.14,No,No,35,Desktop,No,290.88,No
3345,2988,Home,Credit Card,3.19,No,No,62,Tablet,No,64.74,No
3346,4802,Beauty,UPI,46.35,No,No,0,Mobile,No,284,No
3347,6808,Beauty,Credit Card,18.95,No,No,91,Tablet,No,313.38,No
3348,8162,Electronics,Wallet,29.06,No,No,96,Mobile,No,385.62,No
3349,7241,Home,Credit Card,210.04,No,No,66,Tablet,No,350.44,No
3350,9399,Clothing,Wallet,57.28,No,No,78,Desktop,No,390.19,No
3351,6633,Electronics,Credit Card,31.99,No,No,32,Desktop,No,341.39,No
3352,6755,Clothing,Credit Card,89,No,No,31,Mobile,No,267.65,No
3353,7309,Beauty,UPI,15.33,No,No,86,Desktop,No,289.4,No
3354,5117,Clothing,Credit Card,30.03,No,Yes,57,Mobile,No,214.84,No
3355,9345,Home,Wallet,79.02,No,No,25,Desktop,Yes,322.81,No
3356,2518,Sports,UPI,27.12,No,No,60,Tablet,No,141.58,No
3357,7163,Home,Credit Card,113.67,No,No,16,Desktop,Yes,406.6,No
3358,3600,Clothing,UPI,67.63,No,No,72,Tablet,No,204.34,No
3359,3195,Electronics,Net Banking,147.84,No,No,68,Mobile,No,315.38,No
3360,4554,Beauty,UPI,296.12,Yes,No,28,Desktop,No,332.15,No
3361,3849,Sports,Net Banking,12.31,No,No,62,Desktop,No,416.27,No
3362,2742,Electronics,Net Banking,40.75,No,No,5,Tablet,No,131.88,No
3363,2306,Electronics,UPI,38.5,No,No,58,Mobile,No,267.45,No
3364,4849,Home,Wallet,16.39,No,No,98,Desktop,No,354.98,No
3365,8519,Clothing,Wallet,166.23,No,No,20,Mobile,No,475.12,No
3366,5195,Home,Wallet,142.66,No,No,44,Mobile,No,296.12,No
3367,6178,Clothing,Debit Card,66.25,No,No,44,Desktop,No,240.57,No
3368,3555,Home,Net Banking,77.17,No,No,86,Tablet,No,502.7,No
3369,3305,Electronics,UPI,6.14,Yes,No,34,Mobile,No,380.26,No
3370,8619,Beauty,Wallet,81.08,Yes,No,51,Mobile,No,437.36,No
3371,3642,Clothing,Wallet,156.71,No,No,45,Desktop,No,179.05,No
3372,7409,Sports,UPI,85.29,No,No,65,Mobile,No,352.11,No
3373,5757,Sports,Net Banking,30.83,No,No,56,Desktop,No,191.67,No
3374,3994,Electronics,UPI,110.13,No,No,41,Mobile,No,169.5,No
3375,9751,Home,Debit Card,44.86,No,No,72,Tablet,No,358.19,No
3376,2271,Home,Debit Card,78.72,No,No,76,Tablet,No,365.18,No
3377,2813,Electronics,UPI,66.86,No,Yes,97,Tablet,No,251.8,No
3378,9801,Sports,Net Banking,47.99,Yes,No,15,Tablet,No,443.2,No
3379,3461,Sports,Wallet,126.9,No,No,4,Desktop,No,263.1,No
3380,5120,Home,Debit Card,215.31,No,No,0,Desktop,No,273,No
3381,7124,Clothing,Debit Card,0.52,No,No,21,Desktop,Yes,296.4,No
3382,9475,Beauty,Net Banking,271.23,No,Yes,47,Desktop,No,275.71,No
3383,5396,Clothing,Debit Card,71.64,No,No,25,Desktop,Yes,427.73,No
3384,1816,Sports,Debit Card,120.64,No,No,33,Tablet,No,195.83,No
3385,8304,Clothing,Net Banking,193.53,Yes,Yes,57,Mobile,No,224.57,Yes
3386,8331,Beauty,UPI,62.94,No,No,84,Mobile,No,180.86,No
3387,1082,Clothing,Wallet,180.17,No,No,6,Tablet,No,488.35,No
3388,2920,Clothing,Wallet,19.56,No,No,24,Tablet,No,267.55,No
3389,8817,Clothing,Debit Card,17.34,No,No,56,Desktop,No,223.15,No
3390,3093,Clothing,Wallet,107.14,No,No,11,Desktop,No,271.27,No
3391,8071,Electronics,UPI,204.13,No,No,30,Mobile,No,384.91,No
3392,8967,Sports,Debit Card,222.96,No,No,26,Mobile,No,366.38,No
3393,9367,Beauty,Wallet,103.21,No,No,85,Desktop,No,242.48,No
3394,6285,Sports,Credit Card,74.55,No,No,33,Desktop,No,260.04,No
3395,5937,Electronics,Credit Card,40.26,No,No,80,Tablet,No,154.45,No
3396,1369,Electronics,Credit Card,391.2,Yes,No,74,Desktop,No,313.87,No
3397,2818,Electronics,Credit Card,38.52,No,No,92,Tablet,No,428.23,No
3398,3101,Electronics,Credit Card,136.33,No,Yes,33,Desktop,No,241.82,No
3399,4490,Clothing,Debit Card,75.92,No,No,36,Mobile,No,363.58,No
3400,2779,Sports,Net Banking,93.78,No,No,57,Tablet,No,241.79,No
3401,8674,Home,Net Banking,50,No,No,59,Mobile,No,190.44,No
3402,2364,Beauty,Debit Card,334.74,No,No,25,Tablet,No,368.03,No
3403,8294,Electronics,Debit Card,84.79,No,No,44,Tablet,No,534.76,No
3404,4676,Sports,UPI,277.72,No,No,44,Mobile,No,354.34,No
3405,3426,Electronics,Net Banking,0.76,No,No,31,Mobile,No,258.61,No
3406,9264,Electronics,Credit Card,85.02,No,No,68,Desktop,Yes,265.06,No
3407,9089,Electronics,Debit Card,126.3,No,No,83,Tablet,No,490.92,No
3408,3962,Electronics,Credit Card,136.68,No,No,70,Desktop,No,330.7,No
3409,1859,Electronics,Net Banking,235.36,No,No,22,Tablet,No,223.41,No
3410,5138,Beauty,Wallet,0.44,No,No,64,Desktop,No,293.78,No
3411,3424,Sports,Wallet,0.03,No,No,38,Mobile,No,321.51,No
3412,5017,Electronics,Debit Card,63.92,No,No,66,Mobile,No,346.92,No
3413,9560,Electronics,UPI,2.97,No,No,44,Desktop,Yes,451.2,No
3414,9342,Electronics,Credit Card,367.04,No,No,66,Mobile,No,427.59,No
3415,2134,Electronics,Debit Card,25.11,No,No,62,Desktop,No,319.82,No
3416,6166,Clothing,UPI,63.99,No,No,69,Tablet,No,295.85,No
3417,6119,Clothing,Credit Card,6.31,No,No,94,Tablet,No,339.6,No
3418,6694,Home,Net Banking,73.82,No,No,53,Mobile,No,239.18,No
3419,7136,Electronics,Wallet,47.8,No,No,26,Mobile,Yes,398,No
3420,6485,Home,UPI,4.57,No,No,92,Mobile,No,279.65,No
3421,5164,Beauty,Credit Card,40.82,Yes,No,78,Tablet,No,349.09,No
3422,3346,Home,Debit Card,49.67,No,No,35,Desktop,No,471.33,No
3423,6039,Sports,Credit Card,459.73,No,No,4,Mobile,No,355.28,No
3424,5897,Clothing,Debit Card,23.3,No,No,66,Desktop,No,323.07,No
3425,9252,Clothing,Wallet,78.7,No,No,50,Mobile,No,248.26,No
3426,6041,Electronics,Wallet,436.74,No,No,88,Mobile,No,292.19,No
3427,4901,Electronics,Credit Card,157.03,No,No,31,Mobile,No,186.39,No
3428,2337,Beauty,Credit Card,501.58,No,No,20,Desktop,No,353.32,No
3429,2184,Beauty,Debit Card,345.14,No,No,16,Desktop,No,86.56,No
3430,5426,Sports,Debit Card,67.24,No,No,72,Desktop,No,396.84,No
3431,2551,Electronics,UPI,119.2,No,No,25,Tablet,No,373.17,No
3432,2629,Electronics,UPI,11.7,No,No,21,Tablet,No,309.82,No
3433,2526,Beauty,UPI,58.19,No,No,40,Tablet,No,246.7,No
3434,2361,Beauty,Credit Card,165.56,No,Yes,58,Desktop,No,298.37,No
3435,5370,Beauty,UPI,70.39,No,No,86,Tablet,No,122.6,No
3436,6283,Clothing,Credit Card,121.3,No,No,74,Mobile,No,382.38,No
3437,8610,Home,Wallet,136.94,No,Yes,9,Desktop,No,283.62,No
3438,2993,Home,Net Banking,29.23,No,No,86,Mobile,No,451.52,No
3439,1869,Electronics,Wallet,208.51,No,No,4,Mobile,No,339.2,No
3440,2014,Clothing,Credit Card,61.59,No,No,54,Desktop,No,323.14,No
3441,1602,Beauty,Credit Card,23.6,No,No,25,Mobile,No,340.09,No
3442,1690,Electronics,Net Banking,200.56,No,No,3,Desktop,No,202.45,No
3443,9685,Clothing,Debit Card,54.1,No,No,26,Tablet,No,254.9,No
3444,1489,Sports,Debit Card,138.75,No,No,97,Desktop,No,313.29,No
3445,7864,Clothing,Debit Card,79.41,No,No,57,Desktop,Yes,269.74,No
3446,8240,Electronics,UPI,48.11,No,No,2,Mobile,No,242.35,No
3447,8786,Home,Debit Card,166.01,Yes,No,49,Mobile,No,271.76,No
3448,9024,Beauty,UPI,87.82,No,No,95,Mobile,No,304.41,No
3449,1294,Sports,UPI,49.52,No,No,25,Mobile,No,531.87,No
3450,6488,Clothing,Debit Card,11.61,No,No,17,Mobile,No,267.46,No
3451,5027,Electronics,Debit Card,225.8,Yes,No,6,Mobile,No,232.26,No
3452,3912,Electronics,Net Banking,3.61,No,No,44,Mobile,No,284.73,No
3453,5744,Beauty,Net Banking,198.91,No,No,12,Mobile,No,450.16,No
3454,2873,Electronics,UPI,44.62,Yes,No,5,Mobile,No,457.31,No
3455,4258,Electronics,Net Banking,101.98,No,No,34,Desktop,Yes,494.91,No
3456,3817,Beauty,UPI,255.36,No,No,94,Mobile,No,306.1,No
3457,9636,Sports,Credit Card,16.45,No,No,52,Mobile,No,364.16,No
3458,4641,Home,UPI,83.69,No,No,67,Desktop,No,195,No
3459,5458,Home,UPI,144.58,No,No,41,Tablet,No,264.66,No
3460,6307,Clothing,Net Banking,141.71,No,No,3,Tablet,No,188.49,No
3461,9933,Sports,Credit Card,74.58,No,No,59,Desktop,No,347.33,No
3462,3041,Clothing,Wallet,98.01,No,No,44,Tablet,No,303.84,No
3463,1679,Home,Wallet,141.69,No,No,71,Mobile,No,322.62,No
3464,6738,Beauty,Wallet,183.9,No,No,74,Mobile,Yes,215.38,No
3465,6668,Electronics,Credit Card,143.47,No,No,65,Mobile,No,385.07,No
3466,8697,Home,Debit Card,43.7,No,Yes,81,Tablet,No,59.3,No
3467,9033,Sports,Credit Card,572.19,No,No,81,Desktop,No,274.8,No
3468,1062,Home,Net Banking,57,No,No,21,Mobile,No,289.34,No
3469,8829,Sports,UPI,2.48,No,No,11,Desktop,No,97.84,No
3470,8352,Sports,UPI,45.04,No,No,80,Desktop,No,338.41,No
3471,7915,Sports,Net Banking,13.67,Yes,No,50,Mobile,Yes,282.67,No
3472,9326,Clothing,Net Banking,12.95,No,No,16,Desktop,No,356.11,No
3473,4644,Beauty,UPI,33.06,No,No,35,Desktop,No,499.98,No
3474,5970,Home,Debit Card,5.49,No,No,92,Mobile,No,332.46,No
3475,9003,Beauty,Debit Card,116.64,No,No,48,Desktop,No,397.27,No
3476,4278,Electronics,Debit Card,7.69,No,No,15,Tablet,No,438.1,No
3477,8296,Home,Net Banking,22.73,Yes,No,74,Mobile,No,349.2,No
3478,4074,Beauty,UPI,9.75,No,No,43,Mobile,No,213.41,No
3479,9312,Beauty,UPI,6.53,No,No,21,Mobile,Yes,135.98,No
3480,8552,Electronics,UPI,31.16,Yes,No,93,Mobile,Yes,337.44,No
3481,2637,Sports,Credit Card,84.84,No,No,7,Mobile,No,259.97,No
3482,6103,Home,Credit Card,334.35,No,No,17,Mobile,No,428.36,No
3483,1644,Home,Wallet,208.39,No,No,79,Mobile,No,252.49,No
3484,3032,Electronics,Credit Card,208.69,No,No,83,Tablet,Yes,298.57,No
3485,3761,Sports,Debit Card,19.37,No,No,71,Desktop,No,184.1,No
3486,3068,Home,Debit Card,30.78,No,No,93,Tablet,No,265.62,No
3487,1241,Home,Debit Card,7.95,No,No,37,Desktop,Yes,205.72,No
3488,3668,Home,Debit Card,150.72,No,No,28,Mobile,No,214.85,No
3489,1802,Sports,Wallet,7.24,No,No,76,Tablet,Yes,294.72,No
3490,6059,Electronics,Debit Card,81.35,No,No,80,Mobile,Yes,239.31,No
3491,1195,Home,Net Banking,28.49,Yes,No,80,Desktop,No,562.92,No
3492,3187,Beauty,Net Banking,27.9,No,No,72,Tablet,Yes,383.59,No
3493,3330,Sports,Net Banking,468.04,No,No,1,Tablet,No,408.46,No
3494,5841,Clothing,Credit Card,141.38,No,No,58,Desktop,No,288.91,No
3495,4606,Electronics,UPI,181.36,No,No,41,Desktop,No,310.58,No
3496,9468,Beauty,Wallet,84.86,Yes,No,87,Tablet,No,257.04,No
3497,1060,Home,Net Banking,204.81,No,No,20,Tablet,No,562.44,No
3498,4927,Clothing,Net Banking,103.7,No,No,1,Tablet,Yes,289.11,No
3499,7296,Electronics,Debit Card,292.2,No,No,4,Desktop,No,239.62,No
3500,3591,Sports,Net Banking,33.04,No,Yes,16,Mobile,Yes,224.6,Yes
3501,9758,Clothing,Debit Card,90.47,No,No,23,Tablet,No,333.54,No
3502,7121,Clothing,Debit Card,117.16,No,No,7,Desktop,No,442.1,No
3503,2200,Beauty,UPI,49.91,No,No,29,Tablet,No,408.7,No
3504,3854,Electronics,Credit Card,211.78,No,No,49,Desktop,No,224.37,No
3505,8024,Beauty,Debit Card,390.22,No,No,21,Tablet,No,221.91,No
3506,7972,Beauty,Debit Card,68.08,No,No,58,Desktop,Yes,424.63,No
3507,1136,Home,UPI,49.53,No,No,23,Desktop,No,510.14,No
3508,2029,Sports,Debit Card,63.85,No,No,25,Tablet,No,285.5,No
3509,3594,Clothing,Wallet,191.55,No,No,60,Desktop,No,420.66,No
3510,8206,Electronics,Credit Card,103.7,No,No,7,Desktop,No,153.39,No
3511,1661,Sports,Wallet,4.58,No,No,11,Desktop,Yes,215.65,No
3512,3472,Sports,Net Banking,78.13,No,No,13,Desktop,No,199.04,No
3513,1086,Electronics,Credit Card,1.75,No,No,29,Desktop,No,341.22,No
3514,7219,Sports,Net Banking,150.75,No,No,54,Desktop,No,282.1,No
3515,9143,Home,Debit Card,39.8,No,No,98,Desktop,Yes,323.81,No
3516,7968,Sports,UPI,63.87,No,No,60,Desktop,No,421.91,No
3517,3773,Home,Wallet,160.29,No,No,61,Tablet,No,234.68,No
3518,2700,Clothing,Net Banking,4.76,No,No,30,Desktop,No,309.4,No
3519,3700,Clothing,Debit Card,17.26,No,No,91,Mobile,Yes,166.21,No
3520,7815,Beauty,Wallet,50.74,No,No,26,Tablet,No,416.38,No
3521,2647,Home,Wallet,26.13,No,No,99,Tablet,No,409.64,No
3522,7038,Clothing,Net Banking,41.23,No,No,0,Mobile,No,336.19,No
3523,6164,Sports,Debit Card,630.6,No,No,40,Desktop,No,311.99,No
3524,6520,Electronics,UPI,174.53,No,No,13,Mobile,No,249.09,No
3525,4687,Electronics,Net Banking,215.33,No,No,73,Mobile,No,160.45,No
3526,1596,Home,Wallet,276.55,No,No,49,Mobile,No,330.55,No
3527,5545,Beauty,Wallet,41.69,No,No,41,Tablet,No,375.62,No
3528,9676,Sports,Credit Card,35.25,No,No,70,Desktop,No,501.94,No
3529,9837,Home,Debit Card,26.67,No,No,39,Tablet,Yes,260.65,No
3530,5757,Electronics,Credit Card,177.26,No,No,13,Desktop,No,327.02,No
3531,5384,Home,UPI,113.8,No,No,99,Mobile,No,411.44,No
3532,9912,Sports,Net Banking,26.94,No,Yes,90,Tablet,No,414.45,No
